Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
5.700,654520,7.608773,4.007894,6.052542,-0.210239,-0.272191,0.072611
5.720,654540,7.431602,3.945644,6.081272,-0.204110,-0.254605,0.075409
5.740,654560,7.450756,4.050989,6.057330,-0.201446,-0.236352,0.044233
5.760,654580,7.216124,3.998317,6.071695,-0.188122,-0.187057,0.000533
5.780,654600,6.837840,4.007894,6.129156,-0.175199,-0.143224,-0.057556
5.800,654620,6.842628,3.912126,6.105214,-0.155881,-0.120041,-0.134164
5.820,654640,7.350199,3.801992,6.071695,-0.150685,-0.129234,-0.182793
5.840,654660,7.723695,3.864242,6.157887,-0.164807,-0.146021,-0.184925
5.860,654680,7.723695,3.873818,6.248867,-0.183459,-0.152816,-0.180129
5.880,654700,7.661446,3.883395,6.277597,-0.215701,-0.154948,-0.177730
5.900,654720,7.809886,4.074931,6.430826,-0.246744,-0.139227,-0.187190
5.920,654740,7.824251,4.247314,6.550536,-0.265397,-0.075675,-0.204377
5.940,654760,7.714118,4.362236,6.679823,-0.272191,-0.003464,-0.237951
5.960,654780,7.728483,4.400543,6.636727,-0.267528,0.076608,-0.282983
5.980,654800,7.580042,4.347870,6.449979,-0.257669,0.139093,-0.315891
6.000,654820,7.594408,4.295198,6.335058,-0.237018,0.151884,-0.339074
6.020,654840,7.795521,4.141969,6.124368,-0.211571,0.132432,-0.330946
6.040,654860,7.872135,4.036624,5.951985,-0.196783,0.082070,-0.284582
6.060,654880,7.647080,3.945644,5.961562,-0.182926,0.023582,-0.235953
6.080,654900,7.465121,3.907337,5.990293,-0.171735,-0.018386,-0.195317
6.100,654920,7.398083,3.993528,6.014235,-0.162809,-0.035040,-0.183326
6.120,654940,7.417237,3.969586,6.004658,-0.146688,-0.050894,-0.186524
6.140,654960,7.364564,3.960010,6.100426,-0.147087,-0.036106,-0.174133
6.160,654980,7.335834,4.050989,6.205771,-0.147487,-0.002132,-0.155348
6.180,655000,7.369353,4.170700,6.210559,-0.138427,0.027845,-0.154815
6.200,655020,7.359776,4.223372,6.234501,-0.121240,0.060487,-0.152816
6.220,655040,7.388506,4.199430,6.224925,-0.102988,0.076342,-0.131899
6.240,655060,7.364564,4.041412,6.143522,-0.092596,0.086467,-0.093662
6.260,655080,7.422025,3.931279,6.090849,-0.089531,0.068481,-0.046098
6.280,655100,7.407660,3.897760,6.110003,-0.083403,0.044233,0.011591
6.300,655120,7.460332,3.921702,6.143522,-0.074077,0.012524,0.049962
6.320,655140,7.570466,3.921702,6.181829,-0.066616,-0.007328,0.090464
6.340,655160,7.527370,3.936068,6.100426,-0.059288,-0.020651,0.141092
6.360,655180,7.450756,4.118027,6.234501,-0.039570,-0.033574,0.169737
6.380,655200,7.599196,4.467580,6.627151,-0.012790,-0.025181,0.177198
6.400,655220,9.078813,5.008670,7.278373,0.006262,-0.011058,0.155081
6.420,655240,8.513782,4.702212,6.766014,0.008260,0.146954,0.196916
6.440,655260,8.197746,5.075707,6.981492,0.025847,0.096060,0.200779
6.460,655280,8.542512,4.955997,6.766014,0.081271,0.149086,0.180662
6.480,655300,7.915231,4.826711,6.531382,0.091397,0.175599,0.199847
6.500,655320,7.608773,4.831499,6.277597,0.126969,0.187856,0.218766
6.520,655340,7.331046,4.788404,6.244078,0.165473,0.225960,0.223029
6.540,655360,7.173028,4.654328,6.248867,0.206775,0.230090,0.232755
6.560,655380,7.019799,4.319140,6.023811,0.226760,0.226360,0.269527
6.580,655400,6.924031,4.146757,6.004658,0.218100,0.181861,0.313360
6.600,655420,6.789956,4.022259,5.803545,0.194651,0.161876,0.346135
6.620,655440,6.627151,3.988740,5.702989,0.156147,0.136962,0.345735
6.640,655460,6.871359,4.113238,5.717354,0.125371,0.098191,0.322153
6.660,655480,7.134721,4.338294,5.880159,0.114446,0.111115,0.291510
6.680,655500,7.082048,4.515464,6.071695,0.112980,0.151750,0.234487
6.700,655520,7.465121,4.644751,6.258443,0.120441,0.185058,0.155747
6.720,655540,7.795521,4.855441,6.421249,0.122440,0.220631,0.075409
6.740,655560,8.006210,4.922479,6.526594,0.129368,0.237152,-0.022516
6.760,655580,7.699753,4.726154,6.445191,0.126570,0.259801,-0.099923
6.780,655600,7.436390,4.453215,6.392519,0.087666,0.263665,-0.137228
6.800,655620,7.556100,4.256891,6.229713,0.036905,0.242348,-0.140426
6.820,655640,7.647080,4.094085,6.076484,-0.020784,0.207708,-0.099923
6.840,655660,7.474698,4.027047,5.980716,-0.075409,0.159478,-0.029311
6.860,655680,7.388506,4.103662,5.928043,-0.110715,0.103121,0.020251
6.880,655700,7.283162,4.204218,5.932832,-0.119775,0.066216,0.029311
6.900,655720,7.254431,4.319140,5.985504,-0.108983,0.050495,0.014123
6.920,655740,7.345411,4.338294,6.038177,-0.100723,0.045165,-0.019185
6.940,655760,7.493851,4.343082,6.023811,-0.092462,0.036239,-0.050361
6.960,655780,7.618350,4.333505,5.966351,-0.092862,0.015988,-0.073810
6.980,655800,7.809886,4.328717,5.971139,-0.094594,-0.017054,-0.096060
7.000,655820,7.728483,4.237737,5.942409,-0.107118,-0.041035,-0.107518
7.020,655840,7.484274,4.204218,5.904101,-0.134164,-0.057556,-0.108051
7.040,655860,7.359776,4.223372,5.841852,-0.162142,-0.071812,-0.113913
7.060,655880,7.383718,4.180276,5.750873,-0.183459,-0.087133,-0.119242
7.080,655900,7.321469,4.180276,5.674258,-0.205176,-0.098858,-0.106985
