Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3.620,1193800,7.800309,2.561796,3.538630,-0.104054,-0.420744,0.339873
3.640,1193820,9.380483,3.198653,4.161122,-0.113913,-0.522933,0.640176
3.660,1193840,7.852982,4.199430,5.051765,-0.053692,-0.471505,0.749292
3.680,1193860,5.707777,4.750096,5.894525,0.045832,-0.292709,0.539187
3.700,1193880,5.961562,4.491522,6.220136,0.133231,-0.141625,0.174933
3.720,1193900,9.375694,4.137180,5.913678,0.135629,-0.131100,-0.007861
3.740,1193920,11.487380,4.055778,5.588067,0.060221,-0.125504,0.046231
3.760,1193940,9.840169,4.448427,5.908890,-0.025447,-0.081005,0.115778
3.780,1193960,8.695741,4.668694,6.426037,-0.033574,-0.036505,0.034640
3.800,1193980,9.538500,4.448427,6.057330,-0.030776,0.048629,-0.059954
3.820,1194000,10.912771,4.194642,5.626374,-0.078473,0.046764,-0.083403
3.840,1194020,10.879252,4.046201,5.544971,-0.150285,0.006262,-0.009726
3.860,1194040,9.662998,4.362236,5.961562,-0.186923,0.055957,0.026380
3.880,1194060,9.270349,4.587290,6.224925,-0.189855,0.100057,-0.041835
3.900,1194080,10.290278,4.477157,5.841852,-0.162409,0.054891,-0.107384
3.920,1194100,11.516110,4.467580,5.607220,-0.151217,-0.065417,-0.087533
3.940,1194120,11.022904,4.659117,5.674258,-0.173201,-0.127103,-0.024381
3.960,1194140,9.634268,4.951209,5.875371,-0.189855,-0.128435,-0.026646
3.980,1194160,9.203311,5.137957,5.822699,-0.176931,-0.075542,-0.100456
4.000,1194180,10.012551,4.879383,5.655105,-0.153749,-0.046364,-0.158279
4.020,1194200,11.674128,4.515464,5.434838,-0.146821,-0.076741,-0.108450
4.040,1194220,11.238382,4.362236,5.688623,-0.218632,-0.066482,0.025181
4.060,1194240,10.132261,4.730943,5.999869,-0.267528,-0.050628,0.053159
4.080,1194260,10.036493,4.726154,5.870583,-0.259135,-0.020118,-0.024781
4.100,1194280,10.338163,4.644751,5.683835,-0.263265,-0.047031,-0.080205
4.120,1194300,10.314221,4.544195,5.875371,-0.259801,-0.048629,-0.087933
4.140,1194320,10.266336,4.343082,6.114791,-0.251940,-0.021450,-0.054225
4.160,1194340,10.716447,4.132392,6.215348,-0.265397,-0.005862,-0.004397
4.180,1194360,11.128249,4.098873,5.904101,-0.294441,-0.042501,0.032775
4.200,1194380,11.367670,4.343082,5.530606,-0.302568,-0.134697,0.021317
4.220,1194400,11.128249,4.525041,5.353435,-0.268594,-0.207041,-0.018652
4.240,1194420,10.836157,4.252102,5.257667,-0.197982,-0.240749,-0.038504
4.260,1194440,10.826580,3.792415,5.070919,-0.176265,-0.217966,0.002931
4.280,1194460,10.668563,3.567361,5.152322,-0.208374,-0.179462,0.020118
4.300,1194480,11.133038,3.538630,5.214571,-0.268594,-0.157346,-0.025181
4.320,1194500,11.693281,3.677494,5.003881,-0.353196,-0.141358,-0.069813
4.340,1194520,11.420342,4.127604,5.080496,-0.424741,-0.143224,-0.142557
4.360,1194540,11.827356,4.620809,5.377377,-0.427806,-0.105386,-0.242481
4.380,1194560,12.105083,4.908113,5.679047,-0.397296,-0.001332,-0.289911
4.400,1194580,11.956643,5.104438,5.875371,-0.380775,0.123239,-0.311894
4.420,1194600,11.458650,5.315128,5.956774,-0.352930,0.238084,-0.375179
4.440,1194620,10.907983,5.233725,6.177041,-0.327882,0.304300,-0.468308
4.460,1194640,10.917560,5.181053,6.536170,-0.334410,0.311361,-0.537588
