Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
5.780,53200,7.359776,3.404555,6.143522,-0.235020,0.101789,-0.088066
5.800,53220,7.896077,3.548207,6.344635,-0.239550,0.055824,-0.045165
5.820,53240,8.164227,3.711013,6.272809,-0.205176,0.033041,-0.012524
5.840,53260,8.058883,3.854665,6.469133,-0.142291,0.006662,-0.005995
5.860,53280,8.049306,3.916914,6.651093,-0.087000,0.013856,-0.010525
5.880,53300,8.130709,3.983952,6.555324,-0.059421,0.043167,0.013190
5.900,53320,8.283937,4.017470,6.435614,-0.022783,0.026247,0.041568
5.920,53340,8.403648,4.103662,6.718130,0.028112,-0.008926,0.102455
5.940,53360,9.452309,4.577713,7.551312,0.051161,-0.035706,0.133231
5.960,53380,9.481039,4.596867,7.038953,0.090730,0.127236,0.160144
5.980,53400,10.137050,4.668694,7.153875,0.128435,0.060887,0.172268
6.000,53420,9.461885,4.539406,6.387730,0.158678,0.118043,0.148020
6.020,53440,8.757990,4.505888,6.100426,0.167338,0.039703,0.096992
6.040,53460,7.915231,4.256891,5.702989,0.138827,0.017587,-0.010658
6.060,53480,7.666234,3.778050,5.386954,0.048496,-0.042634,-0.042501
6.080,53500,7.469909,3.610456,5.291186,-0.034907,-0.095127,0.018386
6.100,53520,6.957550,4.041412,5.583278,-0.053026,-0.053426,0.083403
6.120,53540,6.962338,4.367024,5.726931,-0.043833,0.128568,0.088066
6.140,53560,7.570466,4.448427,5.861006,0.020384,0.272458,0.092462
6.160,53580,7.441179,4.716578,6.023811,0.102188,0.413949,0.043966
6.180,53600,7.201759,4.769250,6.124368,0.162942,0.511608,-0.071279
6.200,53620,7.374141,4.424485,6.291962,0.165873,0.543184,-0.186524
6.220,53640,7.647080,3.969586,6.426037,0.121240,0.495087,-0.240083
6.240,53660,7.857770,3.672705,6.220136,0.028112,0.419012,-0.217034
6.260,53680,7.694964,3.576937,6.062119,-0.045698,0.312960,-0.144556
6.280,53700,7.196970,3.620033,5.918467,-0.103521,0.213570,-0.083802
6.300,53720,6.823475,3.557784,5.827487,-0.134830,0.152150,-0.060221
6.320,53740,6.435614,3.366248,5.578490,-0.154548,0.123905,-0.045565
6.340,53760,6.560112,3.447650,5.597643,-0.171469,0.067681,-0.025181
6.360,53780,6.813898,3.720589,5.707777,-0.160943,0.048896,-0.058888
6.380,53800,6.933608,3.869030,5.851429,-0.147354,0.054758,-0.102855
6.400,53820,7.058106,3.854665,5.899313,-0.145755,0.041435,-0.134297
6.420,53840,7.091625,3.883395,5.870583,-0.156680,-0.002132,-0.130966
6.440,53860,7.441179,4.031836,5.980716,-0.174133,-0.076208,-0.122173
6.460,53880,8.049306,4.266468,6.076484,-0.171469,-0.160277,-0.116577
6.480,53900,8.350976,4.285621,6.129156,-0.169204,-0.230490,-0.121107
6.500,53920,8.585608,4.055778,6.038177,-0.177997,-0.302435,-0.087799
6.520,53940,8.221688,4.070143,6.014235,-0.209972,-0.346002,-0.048363
6.540,53960,7.694964,4.529830,6.148310,-0.247410,-0.340806,-0.074077
6.560,53980,7.374141,4.989516,6.258443,-0.271525,-0.292309,-0.185325
6.580,54000,7.900866,5.046977,6.392519,-0.281118,-0.274057,-0.234087
6.600,54020,9.318233,5.588067,7.321469,-0.281384,-0.348799,-0.184126
6.620,54040,9.691729,4.893748,7.422025,-0.281784,-0.236485,-0.149219
6.640,54060,9.112331,5.286397,7.206547,-0.381841,-0.114979,-0.047297
6.660,54080,8.633492,5.276821,7.259220,-0.316025,-0.085002,-0.068481
6.680,54100,8.212111,4.807557,6.636727,-0.351331,-0.017320,-0.135096
6.700,54120,8.111555,3.749320,6.368577,-0.363455,-0.107251,-0.133764
