Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
6.100,252040,9.916783,4.261679,4.663905,-0.061286,-0.039836,-0.094061
6.120,252060,10.022128,4.170700,4.774038,-0.091930,0.002931,-0.144822
6.140,252080,9.643845,4.381389,4.726154,-0.141625,0.004530,-0.138294
6.160,252100,9.682152,4.707001,4.821922,-0.148020,-0.006395,-0.080072
6.180,252120,9.600749,4.951209,5.085284,-0.129900,-0.025580,-0.095660
6.200,252140,9.543288,5.104438,5.166687,-0.090997,-0.056623,-0.141092
6.220,252160,9.979033,5.511452,5.339070,-0.038904,-0.117110,-0.111115
6.240,252180,10.156203,5.238513,5.544971,0.034640,-0.099257,-0.055957
6.260,252200,9.643845,4.692636,5.444415,-0.021717,-0.105519,-0.023182
6.280,252220,9.404425,4.941632,5.176264,-0.124704,-0.162409,0.067548
6.300,252240,10.002975,5.535394,5.123591,-0.135896,-0.256337,0.190254
6.320,252260,9.634268,5.645528,5.099649,-0.053959,-0.245545,0.270326
6.340,252280,9.236830,5.272032,4.951209,0.030510,-0.268194,0.303501
6.360,252300,8.877700,4.668694,4.639963,0.077541,-0.217433,0.326949
6.380,252320,8.475474,3.964798,4.295198,0.072211,-0.146421,0.355194
6.400,252340,8.437167,3.433285,3.940856,0.028112,-0.123639,0.365587
6.420,252360,8.370130,3.136404,3.825934,-0.045165,-0.120441,0.305366
6.440,252380,8.599973,2.964022,3.691859,-0.102721,-0.105386,0.205576
6.460,252400,8.307879,2.762909,3.457227,-0.153216,-0.047963,0.127769
6.480,252420,7.953538,2.791639,3.313575,-0.192519,-0.011058,0.082204
6.500,252440,7.881712,3.189077,3.299210,-0.195317,0.003864,0.086201
6.520,252460,8.255207,3.452439,3.380613,-0.143357,0.020251,0.101256
6.540,252480,8.307879,3.270479,3.294421,-0.092196,0.054891,0.081538
6.560,252500,8.034941,2.940080,3.203442,-0.068348,0.035173,0.057822
6.580,252520,8.106767,2.724602,3.222595,-0.083936,-0.030510,0.063685
6.600,252540,8.030152,2.791639,3.236961,-0.100856,-0.040502,0.122173
6.620,252560,7.996634,2.916138,3.126827,-0.090997,-0.067681,0.207708
6.640,252580,7.819463,2.758120,3.184288,-0.069280,-0.066349,0.217833
6.660,252600,7.814674,2.466028,3.112462,-0.073677,-0.068481,0.163741
6.680,252620,8.154651,2.217031,2.983175,-0.119242,-0.056224,0.133897
6.700,252640,8.255207,2.212242,2.892196,-0.194917,-0.038504,0.114579
6.720,252660,8.073248,2.092532,2.825158,-0.237152,-0.026513,0.096193
6.740,252680,8.231265,2.245761,2.758120,-0.266596,-0.055025,0.081005
6.760,252700,8.015787,2.197877,2.940080,-0.251141,-0.035972,0.054891
6.780,252720,7.532158,2.126051,2.940080,-0.245812,-0.002798,0.018119
6.800,252740,7.489063,2.164358,2.877831,-0.223962,0.001332,-0.026247
6.820,252760,7.541735,2.092532,2.858677,-0.199047,0.054492,-0.055691
6.840,252780,7.790732,2.073379,2.849100,-0.157346,0.063685,-0.067815
6.860,252800,8.121132,2.001553,2.873042,-0.107917,0.047430,-0.059688
6.880,252820,8.236053,1.910573,2.896984,-0.088865,0.051294,-0.038104
6.900,252840,8.432379,1.920150,2.987964,-0.103654,0.030110,-0.023315
6.920,252860,8.465898,2.030283,3.098097,-0.121907,0.045565,-0.009060
6.940,252880,8.571242,2.193089,3.241749,-0.114579,0.061286,-0.004663
6.960,252900,8.619126,2.394202,3.356671,-0.088599,0.103254,-0.004663
6.980,252920,8.887277,2.533065,3.476381,-0.033308,0.126969,-0.006262
7.000,252940,9.318233,2.571373,3.648763,0.003864,0.139493,-0.000933
7.020,252960,9.471462,2.552219,3.773262,0.017187,0.155747,0.005063
7.040,252980,9.457097,2.561796,3.811569,0.015721,0.146155,-0.004263
7.060,253000,9.428367,2.528277,3.883395,0.017587,0.112714,-0.017187
7.080,253020,9.576807,2.494758,3.926491,0.014655,0.069413,-0.006395
